meanRT_comp,meanRT_incomp,acc_comp,acc_incomp,Age_group,Age_real,v,a,ter,max_ampl,tau,ster
0.56421277,0.58382222,0.97916667,0.95744681,10.00000000,10.89863014,0.43643130,0.04160069,0.48598255,0.01687179,0.01907200,0.02468808
0.69482609,0.75036364,0.97872340,0.93617021,10.00000000,10.38082192,0.22421805,0.07430584,0.42354539,0.02214729,0.07160012,0.01035795
0.95564444,1.11288571,0.95744681,0.72916667,10.00000000,10.51780822,0.09498487,0.08917056,0.42070516,0.02717194,0.99361423,0.08853836
0.64687234,0.70765000,1.00000000,0.83333333,10.00000000,10.47671233,0.75064503,0.10804048,0.57647469,0.12079201,0.00877420,0.04635117
0.84178723,1.13734783,0.97916667,0.97872340,10.00000000,10.24383562,0.18446732,0.10728941,0.45550954,0.03241618,0.20071873,0.04694105
0.80244681,0.91622222,1.00000000,0.95744681,10.00000000,10.34794521,0.22290450,0.08723394,0.47498256,0.02448936,0.97085684,0.01464094
0.78167391,0.88412195,0.97872340,0.87234043,10.00000000,10.43561644,0.18403715,0.06811272,0.52798635,0.02359448,0.98445454,0.00227136
0.71648936,0.79365909,1.00000000,0.95652174,10.00000000,10.28767123,0.31344439,0.06338275,0.55099800,0.03339052,0.87253609,0.03070816
0.54634884,0.58725532,0.91489362,0.97916667,10.00000000,10.96164384,0.34624880,0.03947259,0.46629226,0.00021639,0.21795329,0.02700449
0.41400000,0.42180000,0.97916667,0.95744681,10.00000000,11.07945205,0.51907935,0.03032966,0.35871603,0.00379667,0.88626219,0.01581384
0.47317391,0.54551220,0.97872340,0.87234043,10.00000000,10.57534247,0.40516920,0.04552941,0.41533887,0.02897162,0.05002087,0.01853212
0.55554167,0.65320000,1.00000000,0.93750000,10.00000000,10.99726027,0.39418548,0.05203578,0.47288742,0.02359598,0.14829532,0.01986821
0.66027660,0.81938298,1.00000000,1.00000000,11.00000000,11.82465753,0.35710816,0.11741993,0.42280395,0.04040106,0.12957410,0.05179241
0.64139130,0.73411905,1.00000000,0.89361702,11.00000000,11.44109589,0.21231378,0.06997400,0.38830505,0.01660585,0.20757092,0.05002802
0.62697872,0.68018605,1.00000000,0.91489362,11.00000000,11.60821918,0.61898268,0.09246097,0.54781034,0.08593090,0.01893942,0.05979283
0.53897872,0.59587805,1.00000000,0.87234043,11.00000000,11.51232877,0.46832193,0.06795576,0.45675489,0.05899976,0.02031951,0.02803846
0.63672340,0.65416279,1.00000000,0.91489362,11.00000000,11.79178082,0.34110954,0.11423214,0.35468950,0.10707457,0.01535263,0.05231398
0.81242553,1.07009524,1.00000000,0.87500000,11.00000000,11.96438356,0.15800417,0.08988165,0.42190857,0.03863272,0.97600332,0.01546454
0.57623404,0.61302273,1.00000000,0.91666667,11.00000000,11.60000000,0.35296911,0.04604699,0.47287028,0.03702254,0.95310621,0.01431702
0.65648889,0.64482609,0.97826087,0.97872340,11.00000000,11.59178082,0.43794645,0.05265373,0.52666364,0.04735013,0.00618090,0.03186396
0.58753191,0.64051220,1.00000000,0.89130435,11.00000000,12.10136986,0.31053917,0.05034830,0.46121969,0.01668874,0.10851647,0.02275893
